data,id,data,volume,chuva,tempMax,diff,medMov.chuva,medMov.diff,medMov.temp
2017-10-12,6495,2017-10-12,491.3789,1.4,34,-2.15618,3.746667,-1.425497,28.2
2017-10-13,6496,2017-10-13,489.2433,0.2,34,-2.13564,3.76,-1.394657,28.66667
2017-10-14,6497,2017-10-14,487.2474,3.9,31,-1.99587,4.013333,-1.354352,29.26667
2017-10-15,6498,2017-10-15,485.4099,0.1,20,-1.83752,2.953333,-1.421483,29.0
2017-10-16,6499,2017-10-16,483.6486,0.0,24,-1.76128,1.853333,-1.517419,28.73333
2017-10-17,6500,2017-10-17,481.5778,0.0,28,-2.0708,1.853333,-1.61303,29.0
2017-10-18,6501,2017-10-18,479.5861,0.0,31,-1.99168,1.146667,-1.701699,29.53333
2017-10-19,6502,2017-10-19,477.1383,0.0,33,-2.44784,1.14,-1.785369,30.13333
2017-10-20,6503,2017-10-20,474.5263,0.0,25,-2.612,1.14,-1.87236,29.66667
2017-10-21,6504,2017-10-21,471.9368,0.45,27,-2.58947,1.17,-1.939875,29.2
2017-10-22,6505,2017-10-22,469.3632,0.6,24,-2.5736,1.003333,-2.006569,29.13333
2017-10-23,6506,2017-10-23,467.0348,6.5,19,-2.32845,1.07,-2.108664,28.66667
2017-10-24,6507,2017-10-24,464.651,0.15,21,-2.38377,1.073333,-2.182082,28.0
2017-10-25,6508,2017-10-25,462.1087,0.0,30,-2.54234,1.073333,-2.243693,27.73333
2017-10-26,6509,2017-10-26,460.8813,27.0,27,-1.22734,2.686667,-2.176919,27.2
2017-10-27,6510,2017-10-27,459.4679,0.3,27,-1.41343,2.613333,-2.127402,26.73333
2017-10-28,6511,2017-10-28,458.5704,8.4,29,-0.89744,3.16,-2.044855,26.4
2017-10-29,6512,2017-10-29,457.4927,0.0,25,-1.07778,2.9,-1.983649,26.0
2017-10-30,6513,2017-10-30,456.1453,0.1,23,-1.34738,2.9,-1.950973,26.2
2017-10-31,6514,2017-10-31,454.8339,9.85,23,-1.31138,3.556667,-1.92098,26.13333
2017-11-01,6515,2017-11-01,453.3904,0.95,21,-1.44354,3.62,-1.879163,25.66667
2017-11-02,6516,2017-11-02,451.9511,0.0,25,-1.43922,3.62,-1.842332,25.26667
2017-11-03,6517,2017-11-03,450.0471,0.0,31,-1.90403,3.62,-1.806078,25.13333
2017-11-04,6518,2017-11-04,448.0586,0.0,29,-1.98847,3.62,-1.764509,25.4
2017-11-05,6519,2017-11-05,446.73,17.2,21,-1.32866,4.736667,-1.680455,25.0
2017-11-06,6520,2017-11-06,445.4565,1.1,19,-1.2735,4.77,-1.593782,24.66667
2017-11-07,6521,2017-11-07,443.741,0.1,23,-1.71548,4.343333,-1.552917,24.93333
2017-11-08,6522,2017-11-08,441.5628,0.1,26,-2.17823,4.34,-1.539215,25.26667
2017-11-09,6523,2017-11-09,439.4137,0.0,27,-2.14905,4.34,-1.512995,25.06667
2017-11-10,6524,2017-11-10,438.2455,7.2,30,-1.16823,3.02,-1.509055,25.26667
2017-11-11,6525,2017-11-11,438.7884,25.7,22,0.54295,4.713333,-1.378629,24.93333
2017-11-12,6526,2017-11-12,438.562,0.7,28,-0.2264,4.2,-1.333893,24.86667
2017-11-13,6527,2017-11-13,437.863,0.1,26,-0.69909,4.206667,-1.308647,24.93333
2017-11-14,6528,2017-11-14,437.3135,0.0,28,-0.54946,4.2,-1.255453,25.26667
2017-11-15,6529,2017-11-15,436.3083,0.0,32,-1.0052,3.543333,-1.235041,25.86667
2017-11-16,6530,2017-11-16,434.8577,0.0,33,-1.45058,3.48,-1.23551,26.66667
2017-11-17,6531,2017-11-17,433.091,2.6,30,-1.76671,3.653333,-1.257343,27.0
2017-11-18,6532,2017-11-18,433.6688,26.4,30,0.57776,5.413333,-1.09189,26.93333
2017-11-19,6533,2017-11-19,434.4121,27.1,29,0.74338,7.22,-0.9097667,26.93333
2017-11-20,6534,2017-11-20,434.9575,15.4,22,0.54535,7.1,-0.7848327,27.0
2017-11-21,6535,2017-11-21,434.7368,0.0,29,-0.22072,7.026667,-0.7146473,27.66667
2017-11-22,6536,2017-11-22,434.8857,20.3,24,0.14898,8.373333,-0.59035,27.73333
2017-11-23,6537,2017-11-23,436.8762,0.9,21,1.99047,8.426667,-0.3124367,27.4
2017-11-24,6538,2017-11-24,438.2534,0.0,29,1.37715,8.426667,-0.07735667,27.53333
2017-11-25,6539,2017-11-25,438.4232,0.0,32,0.16982,7.946667,0.01184667,27.66667
2017-11-26,6540,2017-11-26,437.8965,4.1,27,-0.52671,6.506667,-0.059464,28.0
2017-11-27,6541,2017-11-27,437.8115,12.0,27,-0.08498,7.26,-0.050036,27.93333
2017-11-28,6542,2017-11-28,437.5648,1.7,24,-0.24666,7.366667,-0.019874,27.8
2017-11-29,6543,2017-11-29,436.9318,0.0,26,-0.63309,7.366667,-0.02544933,27.66667
2017-11-30,6544,2017-11-30,436.0437,0.0,24,-0.88804,7.366667,-0.01763867,27.13333
2017-12-01,6545,2017-12-01,434.8133,0.15,25,-1.23045,7.376667,-0.002963333,26.6
2017-12-02,6546,2017-12-02,433.9432,0.3,25,-0.87009,7.223333,0.05681133,26.26667
2017-12-03,6547,2017-12-03,432.9969,0.0,29,-0.94626,5.463333,-0.04479,26.2
2017-12-04,6548,2017-12-04,431.9633,0.6,30,-1.0336,3.696667,-0.1632553,26.26667
2017-12-05,6549,2017-12-05,430.5775,0.0,28,-1.38577,2.67,-0.2919967,26.66667
2017-12-06,6550,2017-12-06,428.9072,0.0,28,-1.67036,2.67,-0.3886393,26.6
2017-12-07,6551,2017-12-07,427.0856,6.3,27,-1.8216,1.736667,-0.5200113,26.8
2017-12-08,6552,2017-12-08,425.2709,3.9,28,-1.81468,1.936667,-0.773688,27.26667
2017-12-09,6553,2017-12-09,424.498,19.4,27,-0.77287,3.23,-0.9170227,27.13333
2017-12-10,6554,2017-12-10,423.412,0.0,30,-1.08601,3.23,-1.000745,27.0
2017-12-11,6555,2017-12-11,422.1211,1.9,30,-1.29092,3.083333,-1.051692,27.2
2017-12-12,6556,2017-12-12,420.3954,1.3,22,-1.72565,2.37,-1.16107,26.86667
2017-12-13,6557,2017-12-13,418.6439,0.1,27,-1.75158,2.263333,-1.261398,27.06667
2017-12-14,6558,2017-12-14,416.8139,0.0,31,-1.82992,2.263333,-1.341187,27.4
2017-12-15,6559,2017-12-15,414.8048,0.0,31,-2.00917,2.263333,-1.415929,27.86667
2017-12-16,6560,2017-12-16,412.6913,1.8,31,-2.11351,2.373333,-1.474799,28.26667
2017-12-17,6561,2017-12-17,410.543,0.0,32,-2.14832,2.353333,-1.560015,28.73333
2017-12-18,6562,2017-12-18,408.7302,1.8,29,-1.81276,2.473333,-1.617781,28.73333
2017-12-19,6563,2017-12-19,408.8858,6.0,30,0.15557,2.833333,-1.538503,28.73333
2017-12-20,6564,2017-12-20,408.7203,12.0,30,-0.1655,3.633333,-1.457152,28.86667
2017-12-21,6565,2017-12-21,407.9284,9.6,22,-0.79182,4.273333,-1.398583,28.46667
2017-12-22,6566,2017-12-22,407.8053,8.1,23,-0.12315,4.393333,-1.285353,28.2
2017-12-23,6567,2017-12-23,407.4607,9.0,30,-0.34462,4.733333,-1.187349,28.33333
2017-12-24,6568,2017-12-24,406.7979,0.0,29,-0.66276,3.44,-1.180008,28.46667
2017-12-25,6569,2017-12-25,405.594,0.0,30,-1.20391,3.44,-1.187868,28.46667
2017-12-26,6570,2017-12-26,405.6233,10.5,28,0.02927,4.013333,-1.099855,28.33333
2017-12-27,6571,2017-12-27,404.6546,3.5,29,-0.96863,4.16,-1.049387,28.8
2017-12-28,6572,2017-12-28,403.6953,2.6,26,-0.95937,4.326667,-0.9965733,28.73333
2017-12-29,6573,2017-12-29,403.087,0.5,25,-0.60823,4.36,-0.9151273,28.33333
2017-12-30,6574,2017-12-30,403.5478,14.5,25,0.46074,5.326667,-0.7504667,27.93333
2017-12-31,6575,2017-12-31,405.2333,14.2,26,1.68553,6.153333,-0.4971973,27.6
2018-01-01,6576,2018-01-01,408.1999,12.25,28,2.96661,6.97,-0.156202,27.33333
2018-01-02,6577,2018-01-02,409.2679,0.0,28,1.06803,6.85,0.03585067,27.26667
2018-01-03,6578,2018-01-03,409.1411,3.2,26,-0.12687,6.663333,0.01702133,27.0
2018-01-04,6579,2018-01-04,410.5234,12.0,28,1.38236,6.663333,0.120212,26.86667
2018-01-05,6580,2018-01-05,410.4846,0.0,29,-0.03889,6.023333,0.1704073,27.33333
2018-01-06,6581,2018-01-06,409.9165,0.0,28,-0.568,5.483333,0.1407507,27.66667
2018-01-07,6582,2018-01-07,410.2389,15.0,21,0.32238,5.883333,0.1852173,27.06667
2018-01-08,6583,2018-01-08,417.7493,35.4,22,7.51038,8.243333,0.7300933,26.6
2018-01-09,6584,2018-01-09,424.8785,12.8,28,7.12921,9.096667,1.285635,26.46667
2018-01-10,6585,2018-01-10,430.0227,0.0,29,5.14418,8.396667,1.626629,26.53333
2018-01-11,6586,2018-01-11,434.4185,5.4,31,4.39584,8.523333,1.98426,26.66667
2018-01-12,6587,2018-01-12,441.4244,21.2,25,7.00584,9.763333,2.515274,26.6
2018-01-13,6588,2018-01-13,444.0841,0.25,27,2.65973,9.746667,2.733138,26.73333
2018-01-14,6589,2018-01-14,445.612,0.3,30,1.52785,8.8,2.804279,27.06667
2018-01-15,6590,2018-01-15,447.0989,2.15,30,1.48697,7.996667,2.791041,27.33333
2018-01-16,6591,2018-01-16,448.3196,7.5,29,1.22067,7.68,2.674645,27.4
2018-01-17,6592,2018-01-17,449.7047,1.8,32,1.38513,7.8,2.695785,27.66667
2018-01-18,6593,2018-01-18,450.7268,3.2,32,1.02203,7.8,2.772379,28.06667
2018-01-19,6594,2018-01-19,451.2616,4.3,29,0.53486,7.286667,2.715879,28.13333
2018-01-20,6595,2018-01-20,453.9445,23.9,29,2.68285,8.88,2.897328,28.13333
2018-01-21,6596,2018-01-21,456.3366,3.7,31,2.39209,9.126667,3.094667,28.33333
2018-01-22,6597,2018-01-22,457.7745,6.6,33,1.43793,8.566667,3.169037,29.13333
2018-01-23,6598,2018-01-23,459.4078,17.7,33,1.63332,7.386667,2.777233,29.86667
2018-01-24,6599,2018-01-24,460.3471,4.7,33,0.9393,6.846667,2.364573,30.2
2018-01-25,6600,2018-01-25,464.8571,11.8,29,4.50996,7.633333,2.322291,30.2
2018-01-26,6601,2018-01-26,466.7309,3.9,25,1.87387,7.533333,2.15416,29.8
2018-01-27,6602,2018-01-27,468.3599,0.7,25,1.62899,6.166667,1.795703,29.8
2018-01-28,6603,2018-01-28,471.1605,0.0,31,2.80057,6.15,1.805093,30.06667
2018-01-29,6604,2018-01-29,474.3117,11.7,28,3.15123,6.91,1.913318,29.93333
2018-01-30,6605,2018-01-30,482.1082,37.5,22,7.79651,9.266667,2.333954,29.4
2018-01-31,6606,2018-01-31,491.2419,17.7,25,9.13365,9.946667,2.861486,29.13333
2018-02-01,6607,2018-02-01,495.5143,0.0,27,4.27239,9.826667,3.05397,28.8
2018-02-02,6608,2018-02-02,497.9102,0.0,27,2.39594,9.613333,3.145564,28.46667
2018-02-03,6609,2018-02-03,498.9955,0.0,26,1.08527,9.326667,3.182258,28.26667
2018-02-04,6610,2018-02-04,499.6134,0.0,25,0.61789,7.733333,3.044594,28.0
2018-02-05,6611,2018-02-05,500.033,0.0,26,0.41964,7.486667,2.913097,27.66667
2018-02-06,6612,2018-02-06,500.1694,0.9,23,0.13642,7.106667,2.82633,27.0
2018-02-07,6613,2018-02-07,500.2792,0.75,28,0.10971,5.976667,2.724756,26.66667
2018-02-08,6614,2018-02-08,500.2031,0.0,30,-0.07607,5.663333,2.657065,26.46667
2018-02-09,6615,2018-02-09,500.0168,0.0,33,-0.18623,4.876667,2.343985,26.73333
2018-02-10,6616,2018-02-10,499.4833,0.0,30,-0.53354,4.616667,2.183491,27.06667
2018-02-11,6617,2018-02-11,500.1981,15.7,32,0.7148,5.616667,2.122545,27.53333
2018-02-12,6618,2018-02-12,500.6804,3.0,32,0.48232,5.816667,1.967995,27.6
2018-02-13,6619,2018-02-13,500.3902,2.3,24,-0.2902,5.19,1.738567,27.33333
2018-02-14,6620,2018-02-14,500.3275,0.3,22,-0.0627,2.71,1.214619,27.33333
2018-02-15,6621,2018-02-15,501.0706,1.4,25,0.74308,1.623333,0.655248,27.33333
2018-02-16,6622,2018-02-16,501.0061,1.0,24,-0.06453,1.69,0.36612,27.13333
2018-02-17,6623,2018-02-17,500.9417,0.0,26,-0.0644,1.69,0.2020973,27.06667
2018-02-18,6624,2018-02-18,502.0679,3.5,24,1.12621,1.923333,0.2048267,26.93333
2018-02-19,6625,2018-02-19,505.7708,11.5,28,3.7029,2.69,0.410494,27.13333
2018-02-20,6626,2018-02-20,508.0574,1.6,28,2.28664,2.796667,0.5349607,27.26667
2018-02-21,6627,2018-02-21,509.2689,1.7,30,1.21145,2.85,0.6066293,27.73333
2018-02-22,6628,2018-02-22,509.6158,0.0,30,0.34693,2.8,0.622444,27.86667
2018-02-23,6629,2018-02-23,510.3938,5.0,26,0.778,3.133333,0.679382,27.6
2018-02-24,6630,2018-02-24,510.3068,0.0,27,-0.08697,3.133333,0.6859993,27.2
2018-02-25,6631,2018-02-25,509.5884,0.0,25,-0.71844,3.133333,0.6736727,26.86667
2018-02-26,6632,2018-02-26,509.1033,0.0,28,-0.48512,2.086667,0.593678,26.6
2018-02-27,6633,2018-02-27,514.2425,46.3,28,5.13925,4.973333,0.90414,26.33333
2018-02-28,6634,2018-02-28,514.3261,0.3,30,0.08357,4.84,0.929058,26.73333
2018-03-01,6635,2018-03-01,514.3817,2.6,30,0.05556,4.993333,0.936942,27.26667
2018-03-02,6636,2018-03-02,515.5336,10.0,32,1.15191,5.566667,0.9641973,27.73333
2018-03-03,6637,2018-03-03,521.8368,45.0,29,6.30326,8.5,1.388717,28.06667
2018-03-04,6638,2018-03-04,523.1535,0.1,30,1.31671,8.506667,1.480791,28.33333
2018-03-05,6639,2018-03-05,524.5374,4.4,31,1.38389,8.566667,1.497969,28.8
2018-03-06,6640,2018-03-06,525.4415,5.3,31,0.90405,8.153333,1.311379,29.0
2018-03-07,6641,2018-03-07,525.9805,3.1,30,0.53904,8.253333,1.194873,29.13333
2018-03-08,6642,2018-03-08,526.3954,1.9,24,0.41492,8.266667,1.141771,28.73333
2018-03-09,6643,2018-03-09,525.9376,0.7,28,-0.45786,8.313333,1.088118,28.6
2018-03-10,6644,2018-03-10,525.7106,0.0,28,-0.22696,7.98,1.021121,28.73333
2018-03-11,6645,2018-03-11,526.4028,6.65,31,0.69215,8.423333,1.073062,29.0
2018-03-12,6646,2018-03-12,526.2024,0.0,31,-0.20037,8.423333,1.1076,29.4
2018-03-13,6647,2018-03-13,526.3493,2.4,30,0.14689,8.583333,1.149734,29.53333
2018-03-14,6648,2018-03-14,526.2483,0.3,33,-0.10103,5.516667,0.800382,29.86667
2018-03-15,6649,2018-03-15,526.7513,18.3,31,0.50306,6.716667,0.828348,29.93333
2018-03-16,6650,2018-03-16,526.4756,0.0,30,-0.27568,6.543333,0.8062653,29.93333
2018-03-17,6651,2018-03-17,527.3433,4.0,29,0.86766,6.143333,0.7873153,29.73333
2018-03-18,6652,2018-03-18,527.9162,0.0,32,0.57287,3.143333,0.4052893,29.93333
2018-03-19,6653,2018-03-19,528.0217,0.0,31,0.10553,3.136667,0.324544,30.0
2018-03-20,6654,2018-03-20,527.8018,2.9,31,-0.2199,3.036667,0.2176247,30.0
2018-03-21,6655,2018-03-21,531.0293,26.6,27,3.22752,4.456667,0.3725227,29.73333
2018-03-22,6656,2018-03-22,532.4662,10.7,26,1.43689,4.963333,0.4323793,29.46667
2018-03-23,6657,2018-03-23,533.5444,0.0,30,1.07824,4.836667,0.4766007,29.86667
2018-03-24,6658,2018-03-24,533.6939,0.1,30,0.14946,4.796667,0.5170887,30.0
2018-03-25,6659,2018-03-25,533.2091,0.1,30,-0.48483,4.803333,0.4998973,30.13333
2018-03-26,6660,2018-03-26,532.8287,0.0,29,-0.38036,4.36,0.4283967,30.0
2018-03-27,6661,2018-03-27,532.752,5.1,28,-0.07672,4.7,0.43664,29.8
2018-03-28,6662,2018-03-28,533.1959,5.8,28,0.4439,4.926667,0.4564407,29.66667
2018-03-29,6663,2018-03-29,533.1836,4.8,29,-0.01228,5.226667,0.4623573,29.4
2018-03-30,6664,2018-03-30,532.6822,0.0,29,-0.50145,4.006667,0.39539,29.26667
2018-03-31,6665,2018-03-31,532.2848,1.5,29,-0.39736,4.106667,0.387278,29.2
2018-04-01,6666,2018-04-01,532.6339,9.25,29,0.34909,4.456667,0.3527067,29.2
2018-04-02,6667,2018-04-02,533.6183,3.2,27,0.98445,4.67,0.3801453,28.86667
2018-04-03,6668,2018-04-03,533.4612,2.1,27,-0.1571,4.81,0.3626367,28.6
2018-04-04,6669,2018-04-04,533.3817,7.1,27,-0.07959,5.09,0.3719907,28.33333
2018-04-05,6670,2018-04-05,533.4217,0.3,28,0.04007,3.336667,0.159494,28.4
2018-04-06,6671,2018-04-06,532.866,0.0,27,-0.55568,2.623333,0.026656,28.46667
2018-04-07,6672,2018-04-07,532.1299,0.0,27,-0.73611,2.623333,-0.09430067,28.26667
2018-04-08,6673,2018-04-08,531.4298,0.0,28,-0.70015,2.616667,-0.1509413,28.13333
2018-04-09,6674,2018-04-09,530.5162,0.0,27,-0.91356,2.61,-0.1795233,27.93333
2018-04-10,6675,2018-04-10,529.7574,0.0,28,-0.7588,2.61,-0.2047527,27.86667
2018-04-11,6676,2018-04-11,528.8816,0.0,28,-0.87581,2.27,-0.2580253,27.86667
2018-04-12,6677,2018-04-12,527.5257,0.0,28,-1.35594,1.883333,-0.3780147,27.86667
2018-04-13,6678,2018-04-13,526.5247,0.1,30,-1.00095,1.57,-0.443926,27.93333
2018-04-14,6679,2018-04-14,525.3474,0.0,26,-1.17733,1.57,-0.4889847,27.73333
2018-04-15,6680,2018-04-15,524.2977,0.0,21,-1.04965,1.47,-0.5324707,27.2
2018-04-16,6681,2018-04-16,523.3476,0.3,22,-0.95016,0.8733333,-0.6190873,26.73333
2018-04-17,6682,2018-04-17,522.1717,0.05,23,-1.17592,0.6633333,-0.763112,26.46667
2018-04-18,6683,2018-04-18,521.0666,0.0,25,-1.10507,0.5233333,-0.82631,26.33333
2018-04-19,6684,2018-04-19,519.728,0.0,27,-1.33861,0.05,-0.9102447,26.33333
2018-04-20,6685,2018-04-20,518.2938,0.0,26,-1.43422,0.03,-1.008531,26.2
2018-04-21,6686,2018-04-21,516.8275,0.0,26,-1.46628,0.03,-1.069237,26.13333
2018-04-22,6687,2018-04-22,515.0246,0.0,26,-1.80293,0.03,-1.140359,26.06667
2018-04-23,6688,2018-04-23,513.4762,0.0,27,-1.54837,0.03,-1.196907,26.0
2018-04-24,6689,2018-04-24,511.9888,0.0,28,-1.48738,0.03,-1.235161,26.06667
2018-04-25,6690,2018-04-25,510.3507,0.0,27,-1.63808,0.03,-1.29378,26.0
2018-04-26,6691,2018-04-26,508.5893,0.0,28,-1.7614,0.03,-1.352819,26.0
2018-04-27,6692,2018-04-27,507.2942,0.0,28,-1.29518,0.03,-1.348769,26.0
2018-04-28,6693,2018-04-28,505.898,0.0,29,-1.39617,0.02333333,-1.375117,25.93333
2018-04-29,6694,2018-04-29,504.1918,0.0,28,-1.70621,0.02333333,-1.410375,26.06667
2018-04-30,6695,2018-04-30,502.5526,0.0,29,-1.6392,0.02333333,-1.449679,26.6
2018-05-01,6696,2018-05-01,500.7691,0.0,28,-1.7835,0.003333333,-1.505235,27.0
2018-05-02,6697,2018-05-02,499.3778,0.0,26,-1.3913,1.623701e-15,-1.519593,27.2
2018-05-03,6698,2018-05-03,497.7104,0.0,29,-1.66733,1.623701e-15,-1.557077,27.46667
2018-05-04,6699,2018-05-04,496.0554,0.0,29,-1.65507,1.623701e-15,-1.578175,27.6
2018-05-05,6700,2018-05-05,494.3321,0.0,29,-1.72324,1.623701e-15,-1.597443,27.8
2018-05-06,6701,2018-05-06,492.6556,0.0,25,-1.67652,1.623701e-15,-1.611459,27.73333
2018-05-07,6702,2018-05-07,490.9049,0.0,24,-1.75068,1.623701e-15,-1.607975,27.6
2018-05-08,6703,2018-05-08,489.1454,0.1,23,-1.75948,0.006666667,-1.622049,27.33333
2018-05-09,6704,2018-05-09,487.3685,0.0,24,-1.77691,0.006666667,-1.641351,27.06667
2018-05-10,6705,2018-05-10,485.6356,0.0,26,-1.73289,0.006666667,-1.647672,27.0
2018-05-11,6706,2018-05-11,483.9319,0.0,28,-1.70378,0.006666667,-1.643831,27.0
2018-05-12,6707,2018-05-12,482.3751,0.0,27,-1.55674,0.006666667,-1.661268,26.93333
2018-05-13,6708,2018-05-13,480.6664,0.0,23,-1.70877,0.006666667,-1.682108,26.53333
2018-05-14,6709,2018-05-14,478.9959,0.0,25,-1.67042,0.006666667,-1.679722,26.33333
2018-05-15,6710,2018-05-15,477.1166,0.0,23,-1.87937,0.006666667,-1.695733,25.93333
2018-05-16,6711,2018-05-16,475.656,2.0,27,-1.46055,0.14,-1.674203,25.86667
2018-05-17,6712,2018-05-17,474.4762,0.2,24,-1.17983,0.1533333,-1.660105,25.73333
2018-05-18,6713,2018-05-18,473.4083,0.0,28,-1.06784,0.1533333,-1.620139,25.66667
2018-05-19,6714,2018-05-19,472.0098,0.05,24,-1.39852,0.1566667,-1.603036,25.33333
2018-05-20,6715,2018-05-20,470.851,11.0,18,-1.15885,0.89,-1.56541,24.6
2018-05-21,6716,2018-05-21,469.8625,0.1,21,-0.98848,0.8966667,-1.519541,24.33333
2018-05-22,6717,2018-05-22,468.1402,0.1,24,-1.72229,0.9033333,-1.517648,24.33333
2018-05-23,6718,2018-05-23,466.6586,0.1,23,-1.48158,0.9033333,-1.499121,24.33333
2018-05-24,6719,2018-05-24,465.3451,0.0,22,-1.31355,0.9033333,-1.468231,24.2
2018-05-25,6720,2018-05-25,463.7325,0.0,21,-1.6126,0.9033333,-1.460211,23.86667
2018-05-26,6721,2018-05-26,461.976,0.0,23,-1.75644,0.9033333,-1.463722,23.53333
2018-05-27,6722,2018-05-27,460.3563,0.0,23,-1.61977,0.9033333,-1.467924,23.26667
2018-05-28,6723,2018-05-28,458.7252,0.0,23,-1.6311,0.9033333,-1.462746,23.26667
2018-05-29,6724,2018-05-29,456.9368,0.0,23,-1.78835,0.9033333,-1.470608,23.13333
2018-05-30,6725,2018-05-30,455.7128,0.0,23,-1.22405,0.9033333,-1.42692,23.13333
2018-05-31,6726,2018-05-31,454.7127,0.0,24,-1.00007,0.77,-1.396221,22.93333
2018-06-01,6727,2018-06-01,453.516,0.0,25,-1.1967,0.7566667,-1.397346,23.0
2018-06-02,6728,2018-06-02,452.4943,0.0,26,-1.02171,0.7566667,-1.394271,22.86667
2018-06-03,6729,2018-06-03,451.5793,0.0,22,-0.91501,0.7533333,-1.362037,22.73333
2018-06-04,6730,2018-06-04,450.8983,0.0,17,-0.68099,0.02,-1.330179,22.66667
2018-06-05,6731,2018-06-05,449.9037,0.0,19,-0.99459,0.01333333,-1.330587,22.53333
2018-06-06,6732,2018-06-06,449.1723,0.1,23,-0.73137,0.01333333,-1.264525,22.46667
2018-06-07,6733,2018-06-07,448.3985,4.3,23,-0.77387,0.2933333,-1.217345,22.46667
2018-06-08,6734,2018-06-08,448.2233,8.5,21,-0.17518,0.86,-1.141453,22.4
2018-06-09,6735,2018-06-09,448.4347,0.05,20,0.21138,0.8633333,-1.019855,22.33333
2018-06-10,6736,2018-06-10,448.0363,0.1,24,-0.39833,0.87,-0.929314,22.4
2018-06-11,6737,2018-06-11,447.5937,0.1,28,-0.44266,0.8766667,-0.85084,22.73333
2018-06-12,6738,2018-06-12,446.889,0.1,28,-0.70471,0.8833333,-0.7890807,23.06667
2018-06-13,6739,2018-06-13,446.2874,5.4,25,-0.60155,1.243333,-0.7099607,23.2
2018-06-14,6740,2018-06-14,445.7702,0.2,21,-0.5172,1.256667,-0.6628373,23.06667
2018-06-15,6741,2018-06-15,445.3894,0.0,17,-0.38077,1.256667,-0.6215507,22.6
2018-06-16,6742,2018-06-16,444.5693,0.0,16,-0.82013,1.256667,-0.596446,22.0
2018-06-17,6743,2018-06-17,443.8512,0.0,20,-0.71806,1.256667,-0.5762027,21.6
2018-06-18,6744,2018-06-18,443.1812,0.0,22,-0.67005,1.256667,-0.559872,21.6
2018-06-19,6745,2018-06-19,442.3156,0.0,23,-0.86562,1.256667,-0.5721807,22.0
2018-06-20,6746,2018-06-20,441.3204,0.0,26,-0.99517,1.256667,-0.5722193,22.46667
2018-06-21,6747,2018-06-21,440.4839,0.1,26,-0.8365,1.256667,-0.579228,22.66667
2018-06-22,6748,2018-06-22,439.4116,0.1,25,-1.07229,0.9766667,-0.5991227,22.8
2018-06-23,6749,2018-06-23,438.2318,0.1,27,-1.17984,0.4166667,-0.6661,23.2
2018-06-24,6750,2018-06-24,437.0937,0.0,28,-1.13807,0.4133333,-0.7560633,23.73333
2018-06-25,6751,2018-06-25,436.1916,0.1,28,-0.90212,0.4133333,-0.7896493,24.0
2018-06-26,6752,2018-06-26,435.0443,0.0,27,-1.14729,0.4066667,-0.8366247,23.93333
2018-06-27,6753,2018-06-27,433.9963,0.0,23,-1.04799,0.4,-0.85951,23.6
2018-06-28,6754,2018-06-28,432.968,0.0,25,-1.02835,0.04,-0.8879633,23.6
2018-06-29,6755,2018-06-29,431.8718,0.2,26,-1.0962,0.04,-0.9265633,23.93333
2018-06-30,6756,2018-06-30,430.339,0.1,27,-1.53281,0.04666667,-1.003366,24.6
2018-07-01,6757,2018-07-01,429.0317,0.1,26,-1.3072,0.05333333,-1.035837,25.26667
2018-07-02,6758,2018-07-02,427.9979,0.1,27,-1.03384,0.06,-1.056889,25.73333
2018-07-03,6759,2018-07-03,426.4884,0.05,25,-1.50947,0.06333333,-1.112851,25.93333
2018-07-04,6760,2018-07-04,425.3852,0.0,23,-1.10324,0.06333333,-1.128692,25.93333
2018-07-05,6761,2018-07-05,424.2859,0.0,26,-1.0993,0.06333333,-1.135634,25.93333
2018-07-06,6762,2018-07-06,422.9676,0.2,27,-1.31833,0.07,-1.167756,26.0
2018-07-07,6763,2018-07-07,421.4967,0.1,26,-1.4709,0.07,-1.19433,26.06667
2018-07-08,6764,2018-07-08,420.1098,0.0,27,-1.38683,0.06333333,-1.208129,26.06667
2018-07-09,6765,2018-07-09,418.9184,0.1,26,-1.19142,0.07,-1.211686,25.93333
2018-07-10,6766,2018-07-10,417.7659,0.0,16,-1.15254,0.06333333,-1.228381,25.13333
2018-07-11,6767,2018-07-11,416.6565,0.1,16,-1.10934,0.07,-1.225851,24.4
2018-07-12,6768,2018-07-12,415.2389,0.0,19,-1.41763,0.07,-1.250493,24.13333
2018-07-13,6769,2018-07-13,414.0676,0.0,24,-1.17129,0.07,-1.260023,24.06667
2018-07-14,6770,2018-07-14,412.8533,0.0,26,-1.21433,0.05666667,-1.267898,24.06667
2018-07-15,6771,2018-07-15,411.5241,0.0,28,-1.32918,0.05,-1.254323,24.13333
2018-07-16,6772,2018-07-16,410.195,0.1,28,-1.32912,0.05,-1.255784,24.26667
2018-07-17,6773,2018-07-17,408.7487,0.0,26,-1.44624,0.04333333,-1.283277,24.2
2018-07-18,6774,2018-07-18,407.4607,0.1,27,-1.28806,0.04666667,-1.268517,24.33333
2018-07-19,6775,2018-07-19,406.0768,0.0,28,-1.38389,0.04666667,-1.287227,24.66667
2018-07-20,6776,2018-07-20,404.5387,0.1,29,-1.53805,0.05333333,-1.316477,24.86667
2018-07-21,6777,2018-07-21,403.0468,0.1,27,-1.49196,0.04666667,-1.328052,24.86667
2018-07-22,6778,2018-07-22,401.628,0.0,22,-1.41874,0.04,-1.324575,24.6
